Event Time,Message,Log group,Log stream
2023-07-13T19:07:20.144+05:30,"START RequestId: 9739fe34-4b57-4d67-b5b7-f1564db12162 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.160+05:30,"2023-07-13T13:37:20.160Z	9739fe34-4b57-4d67-b5b7-f1564db12162	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.177+05:30,"END RequestId: 9739fe34-4b57-4d67-b5b7-f1564db12162
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.177+05:30,"REPORT RequestId: 9739fe34-4b57-4d67-b5b7-f1564db12162	Duration: 32.45 ms	Billed Duration: 33 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.190+05:30,"START RequestId: 6da7683c-698b-46ad-899e-7d3134d85749 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.195+05:30,"2023-07-13T13:37:20.195Z	6da7683c-698b-46ad-899e-7d3134d85749	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.200+05:30,"END RequestId: 6da7683c-698b-46ad-899e-7d3134d85749
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.200+05:30,"REPORT RequestId: 6da7683c-698b-46ad-899e-7d3134d85749	Duration: 10.37 ms	Billed Duration: 11 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.240+05:30,"START RequestId: f109451c-10ff-4d3e-be02-6468e29f3d11 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.245+05:30,"2023-07-13T13:37:20.245Z	f109451c-10ff-4d3e-be02-6468e29f3d11	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.258+05:30,"END RequestId: f109451c-10ff-4d3e-be02-6468e29f3d11
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.258+05:30,"REPORT RequestId: f109451c-10ff-4d3e-be02-6468e29f3d11	Duration: 18.75 ms	Billed Duration: 19 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.295+05:30,"START RequestId: e365cbe5-9332-4f12-9e58-ee62cc73889f Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.299+05:30,"2023-07-13T13:37:20.299Z	e365cbe5-9332-4f12-9e58-ee62cc73889f	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.302+05:30,"END RequestId: e365cbe5-9332-4f12-9e58-ee62cc73889f
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.302+05:30,"REPORT RequestId: e365cbe5-9332-4f12-9e58-ee62cc73889f	Duration: 7.03 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.430+05:30,"START RequestId: 07355380-c82d-41a3-887c-08784cd10a70 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.439+05:30,"2023-07-13T13:37:20.439Z	07355380-c82d-41a3-887c-08784cd10a70	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.441+05:30,"END RequestId: 07355380-c82d-41a3-887c-08784cd10a70
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.441+05:30,"REPORT RequestId: 07355380-c82d-41a3-887c-08784cd10a70	Duration: 11.37 ms	Billed Duration: 12 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.528+05:30,"START RequestId: deba3e9b-9e3f-4bbe-a445-2da97b7cd08a Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.533+05:30,"2023-07-13T13:37:20.533Z	deba3e9b-9e3f-4bbe-a445-2da97b7cd08a	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.537+05:30,"END RequestId: deba3e9b-9e3f-4bbe-a445-2da97b7cd08a
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.537+05:30,"REPORT RequestId: deba3e9b-9e3f-4bbe-a445-2da97b7cd08a	Duration: 8.98 ms	Billed Duration: 9 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.691+05:30,"START RequestId: 20fbfdd7-b2eb-4b0e-8aee-1c36ae9be83b Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.697+05:30,"2023-07-13T13:37:20.697Z	20fbfdd7-b2eb-4b0e-8aee-1c36ae9be83b	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.699+05:30,"END RequestId: 20fbfdd7-b2eb-4b0e-8aee-1c36ae9be83b
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.699+05:30,"REPORT RequestId: 20fbfdd7-b2eb-4b0e-8aee-1c36ae9be83b	Duration: 7.56 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.721+05:30,"START RequestId: 575a88f5-0bc5-437b-9fd0-11f3e0a54bbb Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.726+05:30,"2023-07-13T13:37:20.726Z	575a88f5-0bc5-437b-9fd0-11f3e0a54bbb	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.737+05:30,"END RequestId: 575a88f5-0bc5-437b-9fd0-11f3e0a54bbb
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.737+05:30,"REPORT RequestId: 575a88f5-0bc5-437b-9fd0-11f3e0a54bbb	Duration: 15.94 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.741+05:30,"START RequestId: 8092589b-23f3-436d-ba70-a3eb33f19d7f Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.756+05:30,"2023-07-13T13:37:20.756Z	8092589b-23f3-436d-ba70-a3eb33f19d7f	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.759+05:30,"END RequestId: 8092589b-23f3-436d-ba70-a3eb33f19d7f
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.759+05:30,"REPORT RequestId: 8092589b-23f3-436d-ba70-a3eb33f19d7f	Duration: 17.57 ms	Billed Duration: 18 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.859+05:30,"START RequestId: 29297e54-e8fd-416b-933a-dfae92a7291b Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.864+05:30,"2023-07-13T13:37:20.864Z	29297e54-e8fd-416b-933a-dfae92a7291b	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.877+05:30,"END RequestId: 29297e54-e8fd-416b-933a-dfae92a7291b
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.877+05:30,"REPORT RequestId: 29297e54-e8fd-416b-933a-dfae92a7291b	Duration: 18.45 ms	Billed Duration: 19 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.897+05:30,"START RequestId: 011d00e8-0815-42c8-be59-c556eb251289 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.901+05:30,"2023-07-13T13:37:20.901Z	011d00e8-0815-42c8-be59-c556eb251289	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.917+05:30,"END RequestId: 011d00e8-0815-42c8-be59-c556eb251289
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.917+05:30,"REPORT RequestId: 011d00e8-0815-42c8-be59-c556eb251289	Duration: 20.41 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.948+05:30,"START RequestId: 4e329961-008b-45cd-94dd-c1c8358cf582 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.953+05:30,"2023-07-13T13:37:20.953Z	4e329961-008b-45cd-94dd-c1c8358cf582	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.956+05:30,"END RequestId: 4e329961-008b-45cd-94dd-c1c8358cf582
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.956+05:30,"REPORT RequestId: 4e329961-008b-45cd-94dd-c1c8358cf582	Duration: 7.67 ms	Billed Duration: 8 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.983+05:30,"START RequestId: 12199cdd-3b1e-4d3f-a07f-ec1d8b49dc50 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.988+05:30,"2023-07-13T13:37:20.988Z	12199cdd-3b1e-4d3f-a07f-ec1d8b49dc50	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.997+05:30,"END RequestId: 12199cdd-3b1e-4d3f-a07f-ec1d8b49dc50
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:20.997+05:30,"REPORT RequestId: 12199cdd-3b1e-4d3f-a07f-ec1d8b49dc50	Duration: 13.74 ms	Billed Duration: 14 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.008+05:30,"START RequestId: 5cf3fddf-076b-4e55-b041-8aa8dde311b7 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.036+05:30,"2023-07-13T13:37:21.036Z	5cf3fddf-076b-4e55-b041-8aa8dde311b7	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.039+05:30,"END RequestId: 5cf3fddf-076b-4e55-b041-8aa8dde311b7
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.039+05:30,"REPORT RequestId: 5cf3fddf-076b-4e55-b041-8aa8dde311b7	Duration: 30.99 ms	Billed Duration: 31 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.077+05:30,"START RequestId: 9c862920-b3a5-42b3-87dc-7a4108e8925d Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.081+05:30,"2023-07-13T13:37:21.081Z	9c862920-b3a5-42b3-87dc-7a4108e8925d	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.097+05:30,"END RequestId: 9c862920-b3a5-42b3-87dc-7a4108e8925d
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.097+05:30,"REPORT RequestId: 9c862920-b3a5-42b3-87dc-7a4108e8925d	Duration: 20.40 ms	Billed Duration: 21 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.563+05:30,"START RequestId: 2ab530bc-1331-4f81-a600-607e6d245fce Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.568+05:30,"2023-07-13T13:37:21.568Z	2ab530bc-1331-4f81-a600-607e6d245fce	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.578+05:30,"END RequestId: 2ab530bc-1331-4f81-a600-607e6d245fce
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:21.578+05:30,"REPORT RequestId: 2ab530bc-1331-4f81-a600-607e6d245fce	Duration: 15.32 ms	Billed Duration: 16 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.451+05:30,"START RequestId: 639723f8-44e7-487c-8ce0-1ff0716dd19c Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.455+05:30,"2023-07-13T13:37:24.455Z	639723f8-44e7-487c-8ce0-1ff0716dd19c	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.457+05:30,"END RequestId: 639723f8-44e7-487c-8ce0-1ff0716dd19c
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.457+05:30,"REPORT RequestId: 639723f8-44e7-487c-8ce0-1ff0716dd19c	Duration: 6.50 ms	Billed Duration: 7 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.498+05:30,"START RequestId: acad1bd1-8bce-4dfc-b399-0d349b12c64b Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.502+05:30,"2023-07-13T13:37:24.502Z	acad1bd1-8bce-4dfc-b399-0d349b12c64b	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.517+05:30,"END RequestId: acad1bd1-8bce-4dfc-b399-0d349b12c64b
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:24.517+05:30,"REPORT RequestId: acad1bd1-8bce-4dfc-b399-0d349b12c64b	Duration: 19.48 ms	Billed Duration: 20 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]6242c1c4242c4272b9a4bb28ffc00bcd
2023-07-13T19:07:16.673+05:30,"INIT_START Runtime Version: nodejs:18.v8	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:2755dc322c8dbb64760145d6403d14432af527bf4dd3cf03713aae10e0f8b552
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]1e496cd3dd7f4d21add4d1a35dce0e49
2023-07-13T19:07:16.438+05:30,"INIT_START Runtime Version: nodejs:18.v8	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:2755dc322c8dbb64760145d6403d14432af527bf4dd3cf03713aae10e0f8b552
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:18.734+05:30,"START RequestId: 5d71ac0a-4e9d-40a2-bccb-be1ecbdff329 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:18.998+05:30,"2023-07-13T13:37:18.998Z	5d71ac0a-4e9d-40a2-bccb-be1ecbdff329	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.058+05:30,"END RequestId: 5d71ac0a-4e9d-40a2-bccb-be1ecbdff329
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.058+05:30,"REPORT RequestId: 5d71ac0a-4e9d-40a2-bccb-be1ecbdff329	Duration: 323.56 ms	Billed Duration: 324 ms	Memory Size: 128 MB	Max Memory Used: 34 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.066+05:30,"START RequestId: 206c1d93-cfad-49bf-b518-1786870b31e9 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.097+05:30,"2023-07-13T13:37:19.097Z	206c1d93-cfad-49bf-b518-1786870b31e9	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.117+05:30,"END RequestId: 206c1d93-cfad-49bf-b518-1786870b31e9
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.117+05:30,"REPORT RequestId: 206c1d93-cfad-49bf-b518-1786870b31e9	Duration: 51.63 ms	Billed Duration: 52 ms	Memory Size: 128 MB	Max Memory Used: 34 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.121+05:30,"START RequestId: ad8bfa5e-1ec0-44f7-b923-9d55630d88e0 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.137+05:30,"2023-07-13T13:37:19.137Z	ad8bfa5e-1ec0-44f7-b923-9d55630d88e0	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.158+05:30,"END RequestId: ad8bfa5e-1ec0-44f7-b923-9d55630d88e0
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.158+05:30,"REPORT RequestId: ad8bfa5e-1ec0-44f7-b923-9d55630d88e0	Duration: 36.87 ms	Billed Duration: 37 ms	Memory Size: 128 MB	Max Memory Used: 34 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.203+05:30,"START RequestId: b53318a4-5b3d-496c-95aa-63183a1e262f Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.208+05:30,"2023-07-13T13:37:19.208Z	b53318a4-5b3d-496c-95aa-63183a1e262f	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.218+05:30,"END RequestId: b53318a4-5b3d-496c-95aa-63183a1e262f
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.218+05:30,"REPORT RequestId: b53318a4-5b3d-496c-95aa-63183a1e262f	Duration: 14.82 ms	Billed Duration: 15 ms	Memory Size: 128 MB	Max Memory Used: 34 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.228+05:30,"START RequestId: e0db88b4-1725-4fe4-995b-1ffbc0a62d95 Version: $LATEST
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.258+05:30,"2023-07-13T13:37:19.258Z	e0db88b4-1725-4fe4-995b-1ffbc0a62d95	INFO	redis client ready
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.278+05:30,"END RequestId: e0db88b4-1725-4fe4-995b-1ffbc0a62d95
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
2023-07-13T19:07:19.278+05:30,"REPORT RequestId: e0db88b4-1725-4fe4-995b-1ffbc0a62d95	Duration: 49.32 ms	Billed Duration: 50 ms	Memory Size: 128 MB	Max Memory Used: 34 MB	
",435639112445:/aws/lambda/redis-stack-charge_request_redis-lambda-fn,2023/07/13/[$LATEST]9a143734800b47bba436a4dcf16496da
